Id,Country,City,Latitude,Longitude,NCTNumber,Disease,Condition,Intervention,Phases,Enrollment,PrincipalInvestigationLocation
2296,switzerland,bern,46.916667,7.466667,NCT02386566,Multiple Sclerosis,RRMS,Drug,N/A,88,Biogen Investigative Site
2297,switzerland,lugano,46.006182,8.951142,NCT02386566,Multiple Sclerosis,RRMS,Drug,N/A,88,Biogen Investigative Site
2298,switzerland,luzern,47.083333,8.266667,NCT02386566,Multiple Sclerosis,RRMS,Drug,N/A,88,Biogen Investigative Site
2299,switzerland,munsterlingen,47.630892,9.234947,NCT02386566,Multiple Sclerosis,RRMS,Drug,N/A,88,Biogen Investigative Site
2300,switzerland,saint gallen,47.42539,9.377615,NCT02386566,Multiple Sclerosis,RRMS,Drug,N/A,88,Biogen Investigative Site
2301,switzerland,wohlen,47.352359,8.278768,NCT02386566,Multiple Sclerosis,RRMS,Drug,N/A,88,Biogen Investigative Site
2302,switzerland,zurich,47.366667,8.55,NCT02386566,Multiple Sclerosis,RRMS,Drug,N/A,88,Biogen Investigative Site
2303,united states of america,kirkland,47.6816667,-122.2075,NCT02736279,Multiple Sclerosis,All,Drug,Phase 4,25,EvergreenHealth MS Center
2304,canada,london,42.983333,-81.25,NCT02676739,Multiple Sclerosis,All,Drug,Phase 2-Phase 3,180,London Health Sciences Centre
2305,united kingdom,truro,50.261667,-5.043333,NCT02335892,Multiple Sclerosis,RRMS,Behavioral,N/A,240,Novartis Investigative Site
2306,united kingdom,swansea,51.633333,-3.966667,NCT02335892,Multiple Sclerosis,RRMS,Behavioral,N/A,240,Novartis Investigative Site
2307,united kingdom,romford,51.583333,0.2,NCT02335892,Multiple Sclerosis,RRMS,Behavioral,N/A,240,Novartis Investigative Site
2308,united kingdom,basingstoke,51.266667,-1.083333,NCT02335892,Multiple Sclerosis,RRMS,Behavioral,N/A,240,Novartis Investigative Site
2309,united kingdom,edinburgh,55.95,-3.2,NCT02335892,Multiple Sclerosis,RRMS,Behavioral,N/A,240,Novartis Investigative Site
2310,united kingdom,glasgow,55.833333,-4.25,NCT02335892,Multiple Sclerosis,RRMS,Behavioral,N/A,240,Novartis Investigative Site
2311,united kingdom,leicester,52.633333,-1.133333,NCT02335892,Multiple Sclerosis,RRMS,Behavioral,N/A,240,Novartis Investigative Site
2312,united kingdom,liverpool,53.416667,-3,NCT02335892,Multiple Sclerosis,RRMS,Behavioral,N/A,240,Novartis Investigative Site
2313,united kingdom,london,51.514125,-0.093689,NCT02335892,Multiple Sclerosis,RRMS,Behavioral,N/A,240,Novartis Investigative Site
2314,united kingdom,london,51.514125,-0.093689,NCT02335892,Multiple Sclerosis,RRMS,Behavioral,N/A,240,Novartis Investigative Site
2315,united kingdom,london,51.514125,-0.093689,NCT02335892,Multiple Sclerosis,RRMS,Behavioral,N/A,240,Novartis Investigative Site
2316,united kingdom,london,51.514125,-0.093689,NCT02335892,Multiple Sclerosis,RRMS,Behavioral,N/A,240,Novartis Investigative Site
2317,united kingdom,norwich,52.633333,1.3,NCT02335892,Multiple Sclerosis,RRMS,Behavioral,N/A,240,Novartis Investigative Site
2318,united kingdom,nottingham,52.966667,-1.166667,NCT02335892,Multiple Sclerosis,RRMS,Behavioral,N/A,240,Novartis Investigative Site
2319,norway,drammen,59.7425,10.211667,NCT02471560,Multiple Sclerosis,RRMS,Drug,Phase 4,70,Biogen Investigative Site
2320,norway,haukeland,60.363333,5.451389,NCT02471560,Multiple Sclerosis,RRMS,Drug,Phase 4,70,Biogen Investigative Site
2321,norway,lillehammer,61.133333,10.5,NCT02471560,Multiple Sclerosis,RRMS,Drug,Phase 4,70,Biogen Investigative Site
2322,norway,strommen,59.95,11,NCT02471560,Multiple Sclerosis,RRMS,Drug,Phase 4,70,Biogen Investigative Site
2323,norway,molde,62.733333,7.183333,NCT02471560,Multiple Sclerosis,RRMS,Drug,Phase 4,70,Biogen Investigative Site
2324,norway,oslo,59.916667,10.75,NCT02471560,Multiple Sclerosis,RRMS,Drug,Phase 4,70,Biogen Investigative Site
2325,norway,stavanger,58.966667,5.75,NCT02471560,Multiple Sclerosis,RRMS,Drug,Phase 4,70,Biogen Investigative Site
2326,united states of america,baltimore,39.2902778,-76.6125,NCT02506751,Multiple Sclerosis,All,Drug,Phase 1,20,The Johns Hopkins Hospital
2327,france,caen,49.197188,-0.326822,NCT02518776,Multiple Sclerosis,All,Behavioral,N/A,80,Department of Neurologie - Caen Hospital University
2328,trinidad and tobago,san fernando,10.2833333,-61.4666667,NCT02587806,Multiple Sclerosis,RRMS,Stem Cells,Phase 1-Phase 2,69,Novo Cellular Medicine Institute
2329,united states of america,dallas,32.7833333,-96.8,NCT02739542,Multiple Sclerosis,All,Drug,Phase 4,210,UT Southwestern Medical Center
2330,belgium,overpelt,51.216667,5.416667,NCT02677077,Multiple Sclerosis,RRMS,Drug,Phase 4,300,Biogen Investigative Site
2331,united states of america,cullman,34.1747222,-86.8436111,NCT02652091,Multiple Sclerosis,RRMS,Drug,Phase 4,144,Bayer Investigative Site
2332,united states of america,boca raton,26.3583333,-80.0833333,NCT02652091,Multiple Sclerosis,RRMS,Drug,Phase 4,144,Bayer Investigative Site
2333,united states of america,new port richey,28.2438889,-82.7194444,NCT02652091,Multiple Sclerosis,RRMS,Drug,Phase 4,144,Bayer Investigative Site
2334,united states of america,tampa,27.9472222,-82.4586111,NCT02652091,Multiple Sclerosis,RRMS,Drug,Phase 4,144,Bayer Investigative Site
2335,united states of america,fulton,39.1508333,-76.9233333,NCT02652091,Multiple Sclerosis,RRMS,Drug,Phase 4,144,Bayer Investigative Site
2336,united states of america,foxboro,42.0583333,-71.25,NCT02652091,Multiple Sclerosis,RRMS,Drug,Phase 4,144,Bayer Investigative Site
2337,united states of america,deckerville,43.5266667,-82.7352778,NCT02652091,Multiple Sclerosis,RRMS,Drug,Phase 4,144,Bayer Investigative Site
2338,united states of america,saint louis,38.6272222,-90.1977778,NCT02652091,Multiple Sclerosis,RRMS,Drug,Phase 4,144,Bayer Investigative Site
2339,united states of america,stratford,39.8266667,-75.0158333,NCT02652091,Multiple Sclerosis,RRMS,Drug,Phase 4,144,Bayer Investigative Site
2340,united states of america,teaneck,40.8975,-74.0163889,NCT02652091,Multiple Sclerosis,RRMS,Drug,Phase 4,144,Bayer Investigative Site
2341,united states of america,new york,40.7141667,-74.0063889,NCT02652091,Multiple Sclerosis,RRMS,Drug,Phase 4,144,Bayer Investigative Site
2342,united states of america,bala-cynwyd,40.0075,-75.2344444,NCT02652091,Multiple Sclerosis,RRMS,Drug,Phase 4,144,Bayer Investigative Site
2343,united states of america,lititz,40.1572222,-76.3072222,NCT02652091,Multiple Sclerosis,RRMS,Drug,Phase 4,144,Bayer Investigative Site
2344,united states of america,franklin,35.925,-86.8688889,NCT02652091,Multiple Sclerosis,RRMS,Drug,Phase 4,144,Bayer Investigative Site
2345,united states of america,memphis,35.1494444,-90.0488889,NCT02652091,Multiple Sclerosis,RRMS,Drug,Phase 4,144,Bayer Investigative Site
2346,united states of america,nashville,36.1658333,-86.7844444,NCT02652091,Multiple Sclerosis,RRMS,Drug,Phase 4,144,Bayer Investigative Site
2347,united states of america,lubbock,33.5777778,-101.8547222,NCT02652091,Multiple Sclerosis,RRMS,Drug,Phase 4,144,Bayer Investigative Site
2348,united states of america,round rock,30.5080556,-97.6786111,NCT02652091,Multiple Sclerosis,RRMS,Drug,Phase 4,144,Bayer Investigative Site
2349,united states of america,fairfax,38.8461111,-77.3066667,NCT02652091,Multiple Sclerosis,RRMS,Drug,Phase 4,144,Bayer Investigative Site
2350,united states of america,portland,45.5236111,-122.675,NCT02263339,Multiple Sclerosis,All,Behavioral,N/A,14,Oregon Health & Science University
2351,united kingdom,leeds,53.8,-1.583333,NCT02641041,Multiple Sclerosis,All,Drug,Phase 1,24,Biogen Research Site
2352,germany,bamberg,49.866667,10.866667,NCT01705236,Multiple Sclerosis,RRMS,Other,Phase 4,100,Novartis Investigative Site
2353,germany,bochum,51.483333,7.216667,NCT01705236,Multiple Sclerosis,RRMS,Other,Phase 4,100,Novartis Investigative Site
2354,germany,bonn,50.733333,7.1,NCT01705236,Multiple Sclerosis,RRMS,Other,Phase 4,100,Novartis Investigative Site
2355,germany,dresden,51.05,13.75,NCT01705236,Multiple Sclerosis,RRMS,Other,Phase 4,100,Novartis Investigative Site
2356,germany,dusseldorf,51.216667,6.766667,NCT01705236,Multiple Sclerosis,RRMS,Other,Phase 4,100,Novartis Investigative Site
2357,germany,hanover,52.366667,9.716667,NCT01705236,Multiple Sclerosis,RRMS,Other,Phase 4,100,Novartis Investigative Site
2358,germany,heidelberg,49.416667,8.7,NCT01705236,Multiple Sclerosis,RRMS,Other,Phase 4,100,Novartis Investigative Site
2359,germany,rostock,54.083333,12.133333,NCT01705236,Multiple Sclerosis,RRMS,Other,Phase 4,100,Novartis Investigative Site
2360,germany,ulm,48.4,10,NCT01705236,Multiple Sclerosis,RRMS,Other,Phase 4,100,Novartis Investigative Site
2361,germany,wermsdorf,51.283333,12.95,NCT01705236,Multiple Sclerosis,RRMS,Other,Phase 4,100,Novartis Investigative Site
2362,switzerland,zurich,47.366667,8.55,NCT01705236,Multiple Sclerosis,RRMS,Other,Phase 4,100,Novartis Investigative Site
2363,germany,berlin,52.516667,13.4,NCT01647880,Multiple Sclerosis,CIS,Drug,Phase 2-Phase 3,88,Charité-Universitätsmedizin Berlin
2364,germany,potsdam,52.4,13.066667,NCT01647880,Multiple Sclerosis,CIS,Drug,Phase 2-Phase 3,88,Sankt Josefs Krankenhaus Potsdam Neurologie
2365,united states of america,dallas,32.7833333,-96.8,NCT01623076,NMOSD,NMOSD,Other,Phase 1,150,The University of Texas Southwestern Medical Center
2366,china,tianjin,39.142222,117.176667,NCT02249676,NMOSD,NMOSD,Stem Cells,Phase 2,15,Tianjin Medical University General Hospital
2367,united states of america,baltimore,39.2902778,-76.6125,NCT02276963,NMOSD,NMOSD,Drug,Phase 1,5,Johns Hopkins University School of Medicine
2368,japan,osaka,35.95,137.266667,NCT01845584,NMOSD,NMOSD,Drug,Phase 2,7,Nihon Investigative Site
2369,united states of america,birmingham,33.5205556,-86.8025,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2370,united states of america,sacramento,38.5816667,-121.4933333,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2371,united states of america,san francisco,37.775,-122.4183333,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2372,united states of america,aurora,39.7294444,-104.8313889,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2373,united states of america,maitland,28.6275,-81.3633333,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2374,united states of america,chicago,41.85,-87.65,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2375,united states of america,kansas city,39.0997222,-94.5783333,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2376,united states of america,baltimore,39.2902778,-76.6125,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2377,united states of america,detroit,42.3313889,-83.0458333,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2378,united states of america,saint louis,38.6272222,-90.1977778,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2379,united states of america,raleigh,35.7719444,-78.6388889,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2380,united states of america,cleveland,41.4994444,-81.6955556,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2381,united states of america,dallas,32.7833333,-96.8,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2382,united states of america,houston,29.7630556,-95.3630556,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2383,australia,melbourne,-37.813938,144.963425,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2384,bulgaria,sofia,42.6833333,23.3166667,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2385,bulgaria,varna,43.2166667,27.9166667,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2386,canada,vancouver,49.25,-123.133333,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2387,canada,montreal,45.5,-73.583333,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2388,colombia,barranquilla,10.963889,-74.796389,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2389,colombia,bogota,4.649178,-74.062827,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2390,colombia,bogota,4.649178,-74.062827,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2391,colombia,cali,3.437222,-76.5225,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2392,czech republic,olomouc,49.59404,17.25119,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2393,czech republic,prague,50.083333,14.466667,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2394,czech republic,teplice,50.646569,13.840138,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2395,estonia,tallinn,59.4338889,24.7280556,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2396,estonia,tartu,58.3661111,26.7361111,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2397,germany,berlin,52.516667,13.4,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2398,germany,dresden,51.05,13.75,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2399,germany,dusseldorf,51.216667,6.766667,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2400,germany,leipzig,51.3,12.333333,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2401,germany,marburg,50.816667,8.766667,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2402,germany,munster,51.966667,7.633333,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2403,germany,rostock,54.083333,12.133333,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2404,germany,tubingen,48.533333,9.05,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2405,hong kong s.a.r.,hong kong,22.2833333,114.15,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2406,hong kong s.a.r.,hong kong,22.2833333,114.15,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2407,hong kong s.a.r.,sha tin,22.3833333,114.1833333,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2408,japan,aomori-shi,40.824445,140.74,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2409,japan,kyoto-shi,35.021389,135.755556,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2410,japan,sendai,31.816667,130.3,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2411,japan,tokyo,35.685,139.751389,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2412,japan,tsukuba,36.083333,140.116667,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2413,japan,ube,33.943056,131.251111,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2414,south korea,daegu,35.870278,128.591111,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2415,south korea,seoul,37.5985,126.9783,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2416,south korea,seoul,37.5985,126.9783,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2417,south korea,seoul,37.5985,126.9783,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2418,mexico,mexico,19.434167,-99.138611,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2419,mexico,mexico,19.434167,-99.138611,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2420,mexico,monterrey,25.666667,-100.316667,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2421,mexico,san luis potosi,22.15,-100.983333,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2422,moldova,chisinau,47.005556,28.8575,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2423,new zealand,auckland,-36.866667,174.766667,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2424,new zealand,christchurch,-43.533333,172.633333,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2425,peru,bellavista,-12.0666667,-77.1333333,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2426,peru,lima,-12.05,-77.05,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2427,poland,katowice,50.258415,19.027545,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2428,poland,krakow,50.083333,19.916667,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2429,poland,lublin,51.25,22.566667,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2430,poland,lodz,51.75,19.466667,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2431,poland,olsztyn,53.779949,20.494162,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2432,poland,warsaw,52.25,21,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2433,russia,belgorod,50.610743,36.580152,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2434,russia,kazan,55.78874,49.122144,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2435,russia,khabarovsk,48.480833,135.092778,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2436,russia,moscow,55.752222,37.615556,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2437,russia,nizhniy novgorod,56.326944,44.0075,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2438,russia,novosibirsk,55.0415,82.9346,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2439,russia,omsk,55,73.4,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
2440,russia,saint petersburg,59.894444,30.264167,NCT02200770,NMOSD,NMOSD,Biological,Phase 2-Phase 3,212,AstraZeneca Investigative Site
